city,date,country,latitude,longitude,temp_max_c,temp_min_c,temp_avg_c,precipitation_mm,humidity_pct,wind_speed_kmh,pressure_hpa,visibility_km,uv_index,weather_condition
Cairo,2020-01-20,Egypt,30.04,31.23,16.6,8.5,12.3,0.2,67.4,14.5,1003.6,9.0,2.0,Clear/Sunny
Cairo,2020-01-21,Egypt,30.04,31.23,18.2,6.1,11.9,0.3,70.7,20.2,1007.9,10.0,2.7,Clear/Sunny
Cairo,2020-01-22,Egypt,30.04,31.23,17.4,9.0,10.6,0.0,69.6,17.1,1023.6,10.0,0.6,Clear/Sunny
Cairo,2020-01-23,Egypt,30.04,31.23,16.6,8.5,12.4,0.5,74.6,25.6,1015.7,10.0,2.0,Clear/Sunny
Cairo,2020-01-24,Egypt,30.04,31.23,16.7,6.2,11.8,0.0,50.1,14.5,1008.5,10.0,3.7,Clear/Sunny
Cairo,2020-01-25,Egypt,30.04,31.23,16.6,5.7,12.3,0.2,65.8,20.3,1009.3,8.7,3.6,Clear/Sunny
Cairo,2020-01-26,Egypt,30.04,31.23,18.0,6.7,12.2,0.1,59.9,20.8,1026.8,10.0,2.2,Clear/Sunny
Cairo,2020-01-27,Egypt,30.04,31.23,18.0,8.8,11.2,0.2,55.6,24.5,1012.1,10.0,2.1,Clear/Sunny
Cairo,2020-01-28,Egypt,30.04,31.23,17.5,6.3,12.5,0.2,41.5,11.1,1008.2,10.0,4.0,Clear/Sunny
Cairo,2020-01-29,Egypt,30.04,31.23,17.8,5.5,11.5,0.9,70.2,18.4,1011.3,10.0,1.8,Clear/Sunny
Cairo,2020-01-30,Egypt,30.04,31.23,16.3,7.3,12.1,0.1,71.7,10.7,1013.4,9.6,2.6,Clear/Sunny
Cairo,2020-01-31,Egypt,30.04,31.23,16.1,7.1,12.1,0.0,72.2,18.6,1016.0,9.6,1.8,Clear/Sunny
Cairo,2020-02-01,Egypt,30.04,31.23,19.0,6.7,11.0,0.1,66.4,15.2,1018.3,10.0,3.6,Clear/Sunny
Cairo,2020-02-02,Egypt,30.04,31.23,16.6,5.6,11.9,0.2,65.7,19.3,1006.9,10.0,1.7,Clear/Sunny
Cairo,2020-02-03,Egypt,30.04,31.23,17.0,8.2,12.5,0.0,62.4,9.5,1003.1,8.6,3.1,Clear/Sunny
Cairo,2020-02-04,Egypt,30.04,31.23,18.4,5.8,11.6,0.1,58.5,11.1,1009.1,10.0,2.1,Clear/Sunny
Cairo,2020-02-05,Egypt,30.04,31.23,18.3,7.7,14.7,0.2,71.5,16.2,1013.4,10.0,0.2,Clear/Sunny
Cairo,2020-02-06,Egypt,30.04,31.23,16.0,7.7,13.8,0.0,65.9,14.7,1019.6,10.0,1.9,Clear/Sunny
Cairo,2020-02-07,Egypt,30.04,31.23,18.5,9.8,11.8,0.0,58.9,3.0,1035.5,9.0,2.5,Clear/Sunny
Cairo,2020-02-08,Egypt,30.04,31.23,16.5,6.4,12.3,0.1,64.3,15.0,1006.3,9.3,2.1,Clear/Sunny
Cairo,2020-02-09,Egypt,30.04,31.23,17.4,9.1,12.4,0.1,57.8,15.8,994.4,9.9,3.8,Clear/Sunny
Cairo,2020-02-10,Egypt,30.04,31.23,19.2,8.4,12.7,0.0,52.6,15.8,994.4,9.2,2.9,Clear/Sunny
Cairo,2020-02-11,Egypt,30.04,31.23,19.0,7.5,14.9,0.0,54.5,8.4,1014.5,10.0,4.8,Clear/Sunny
Cairo,2020-02-12,Egypt,30.04,31.23,17.1,10.1,13.9,0.1,72.0,22.1,1011.7,9.5,4.6,Clear/Sunny
Cairo,2020-02-13,Egypt,30.04,31.23,20.3,6.8,14.6,0.0,71.9,22.2,1003.9,9.8,3.0,Clear/Sunny
Cairo,2020-02-14,Egypt,30.04,31.23,20.2,8.6,13.4,0.2,68.4,15.9,1012.7,9.4,4.8,Clear/Sunny
Cairo,2020-02-15,Egypt,30.04,31.23,16.6,9.2,14.1,0.1,57.8,14.5,1011.7,9.6,3.2,Clear/Sunny
Cairo,2020-02-16,Egypt,30.04,31.23,17.9,10.2,13.2,0.2,64.8,14.5,1011.8,10.0,3.6,Clear/Sunny
Cairo,2020-02-17,Egypt,30.04,31.23,19.1,7.8,12.5,0.1,79.0,14.3,1008.6,10.0,1.5,Clear/Sunny
Cairo,2020-02-18,Egypt,30.04,31.23,20.7,9.0,13.9,0.0,53.8,21.5,1020.3,10.0,4.2,Clear/Sunny
Cairo,2020-02-19,Egypt,30.04,31.23,20.4,8.3,14.2,0.0,59.6,5.0,1023.8,10.0,3.1,Clear/Sunny
Cairo,2020-02-20,Egypt,30.04,31.23,19.4,7.5,13.0,0.1,57.3,7.1,1015.1,9.2,3.3,Clear/Sunny
Cairo,2020-02-21,Egypt,30.04,31.23,17.2,9.6,13.7,0.0,73.2,10.8,1013.1,10.0,3.3,Clear/Sunny
Cairo,2020-02-22,Egypt,30.04,31.23,17.6,7.4,13.5,0.4,80.6,10.6,1007.8,10.0,4.5,Cloudy
Cairo,2020-02-23,Egypt,30.04,31.23,21.2,8.1,12.2,0.0,73.2,17.6,1003.1,10.0,4.3,Clear/Sunny
Cairo,2020-02-24,Egypt,30.04,31.23,20.2,8.4,15.0,0.0,72.6,15.8,1030.9,8.7,2.8,Clear/Sunny
Cairo,2020-02-25,Egypt,30.04,31.23,18.4,7.6,14.5,0.0,62.0,13.6,1000.2,10.0,4.1,Clear/Sunny
Cairo,2020-02-26,Egypt,30.04,31.23,20.3,8.1,14.4,0.0,75.1,9.4,1018.6,10.0,5.2,Clear/Sunny
Cairo,2020-02-27,Egypt,30.04,31.23,20.2,7.9,15.3,0.0,53.8,27.1,1012.0,9.2,3.1,Clear/Sunny
Cairo,2020-02-28,Egypt,30.04,31.23,18.3,8.4,14.3,0.3,65.7,18.7,1019.2,9.8,4.6,Clear/Sunny
Cairo,2020-02-29,Egypt,30.04,31.23,20.0,10.8,15.6,0.0,70.2,15.6,1014.2,10.0,4.8,Clear/Sunny
Cairo,2020-03-01,Egypt,30.04,31.23,18.5,9.2,13.6,0.0,72.5,18.3,1005.9,7.1,2.6,Clear/Sunny
Cairo,2020-03-02,Egypt,30.04,31.23,20.0,9.9,15.2,0.0,66.3,20.7,1006.9,8.9,4.7,Clear/Sunny
Cairo,2020-03-03,Egypt,30.04,31.23,20.8,12.3,16.2,0.0,68.4,19.4,1016.3,10.0,4.0,Clear/Sunny
Cairo,2020-03-04,Egypt,30.04,31.23,20.8,9.8,16.6,0.4,58.5,8.4,992.2,9.3,4.2,Clear/Sunny
Cairo,2020-03-05,Egypt,30.04,31.23,21.8,11.5,15.6,0.9,61.9,13.6,1016.4,10.0,4.0,Clear/Sunny
Cairo,2020-03-06,Egypt,30.04,31.23,21.1,11.6,15.9,0.2,49.6,9.7,1007.6,8.8,4.2,Clear/Sunny
Cairo,2020-03-07,Egypt,30.04,31.23,22.4,11.3,16.0,0.0,56.0,8.1,992.5,8.4,5.2,Clear/Sunny
Cairo,2020-03-08,Egypt,30.04,31.23,22.7,12.2,15.3,0.0,70.5,16.6,1021.5,10.0,5.3,Clear/Sunny
Cairo,2020-03-09,Egypt,30.04,31.23,21.9,10.3,15.5,0.0,71.9,12.0,1010.3,9.4,1.9,Clear/Sunny
Cairo,2020-03-10,Egypt,30.04,31.23,23.1,12.0,16.2,0.0,69.3,15.8,1004.1,9.6,4.5,Clear/Sunny
Cairo,2020-03-11,Egypt,30.04,31.23,20.7,10.3,19.8,0.0,61.1,21.0,1011.8,10.0,2.4,Clear/Sunny
Cairo,2020-03-12,Egypt,30.04,31.23,22.3,12.2,16.3,0.0,71.5,9.6,1014.2,10.0,3.3,Clear/Sunny
Cairo,2020-03-13,Egypt,30.04,31.23,20.5,12.3,17.0,0.0,70.5,6.3,1023.8,9.4,5.0,Clear/Sunny
Cairo,2020-03-14,Egypt,30.04,31.23,21.0,11.2,18.1,0.2,53.9,14.3,1031.7,8.2,5.7,Clear/Sunny
Cairo,2020-03-15,Egypt,30.04,31.23,22.7,12.6,17.8,0.0,70.4,23.5,1023.6,9.7,4.4,Clear/Sunny
Cairo,2020-03-16,Egypt,30.04,31.23,23.2,12.7,17.8,0.0,70.0,18.3,1009.3,8.3,3.6,Clear/Sunny
Cairo,2020-03-17,Egypt,30.04,31.23,21.6,12.7,17.5,0.0,48.7,20.9,1007.9,8.5,5.0,Clear/Sunny
Cairo,2020-03-18,Egypt,30.04,31.23,21.1,13.5,17.6,0.2,62.3,11.6,1021.4,7.8,4.6,Clear/Sunny
Cairo,2020-03-19,Egypt,30.04,31.23,23.2,12.3,17.8,0.0,52.2,24.7,1007.8,10.0,3.8,Clear/Sunny
Cairo,2020-03-20,Egypt,30.04,31.23,24.6,10.9,17.5,0.0,55.7,12.3,1015.0,10.0,3.8,Clear/Sunny
Cairo,2020-03-21,Egypt,30.04,31.23,21.2,12.4,19.2,0.1,61.0,11.9,1016.3,10.0,5.0,Clear/Sunny
Cairo,2020-03-22,Egypt,30.04,31.23,23.3,13.3,18.0,0.0,62.4,16.9,1020.5,9.9,5.2,Clear/Sunny
Cairo,2020-03-23,Egypt,30.04,31.23,23.7,14.0,19.2,0.0,66.2,25.9,1017.1,9.7,5.8,Clear/Sunny
Cairo,2020-03-24,Egypt,30.04,31.23,22.7,12.2,17.4,0.3,69.2,14.7,1019.2,10.0,6.5,Clear/Sunny
Cairo,2020-03-25,Egypt,30.04,31.23,22.1,14.5,17.7,0.2,56.6,17.5,1013.5,6.9,4.8,Clear/Sunny
Cairo,2020-03-26,Egypt,30.04,31.23,24.0,14.6,18.5,0.2,59.3,10.1,1017.0,10.0,5.6,Clear/Sunny
Cairo,2020-03-27,Egypt,30.04,31.23,22.7,15.0,18.7,0.0,69.0,15.4,1011.8,10.0,4.5,Clear/Sunny
Cairo,2020-03-28,Egypt,30.04,31.23,25.7,13.1,19.2,0.5,45.2,20.2,1008.5,9.0,6.5,Clear/Sunny
Cairo,2020-03-29,Egypt,30.04,31.23,25.3,13.0,18.8,0.1,69.6,18.5,1015.0,10.0,5.6,Clear/Sunny
Cairo,2020-03-30,Egypt,30.04,31.23,24.3,13.4,19.9,0.0,61.3,11.6,1023.5,10.0,5.3,Clear/Sunny
Cairo,2020-03-31,Egypt,30.04,31.23,25.6,13.8,19.2,0.0,67.8,15.4,1018.3,10.0,7.2,Clear/Sunny
Cairo,2020-04-01,Egypt,30.04,31.23,24.6,13.9,20.2,0.1,66.1,11.0,1010.0,9.3,7.2,Clear/Sunny
Cairo,2020-04-02,Egypt,30.04,31.23,26.8,16.8,21.0,0.0,66.9,8.3,1018.6,9.2,5.1,Clear/Sunny
Cairo,2020-04-03,Egypt,30.04,31.23,25.4,16.6,20.0,0.0,61.8,20.3,1019.7,10.0,5.5,Clear/Sunny
Cairo,2020-04-04,Egypt,30.04,31.23,27.3,15.7,20.8,0.9,54.8,21.9,1004.6,10.0,5.3,Clear/Sunny
Cairo,2020-04-05,Egypt,30.04,31.23,24.3,13.6,20.9,0.3,67.9,17.8,1025.9,9.7,7.7,Clear/Sunny
Cairo,2020-04-06,Egypt,30.04,31.23,26.7,14.1,20.6,0.0,83.5,2.8,1008.8,10.0,5.3,Cloudy
Cairo,2020-04-07,Egypt,30.04,31.23,24.4,13.9,21.2,0.0,75.3,18.8,1012.1,10.0,5.8,Clear/Sunny
Cairo,2020-04-08,Egypt,30.04,31.23,24.3,16.8,21.5,0.0,75.0,14.9,999.8,10.0,6.1,Clear/Sunny
Cairo,2020-04-09,Egypt,30.04,31.23,28.1,14.3,21.8,0.1,69.7,23.7,1009.9,9.9,5.2,Clear/Sunny
Cairo,2020-04-10,Egypt,30.04,31.23,28.2,15.6,21.8,0.0,54.0,15.8,1016.2,10.0,6.8,Clear/Sunny
Cairo,2020-04-11,Egypt,30.04,31.23,25.0,17.9,22.1,0.5,75.0,22.9,1013.0,10.0,4.9,Clear/Sunny
Cairo,2020-04-12,Egypt,30.04,31.23,26.9,15.2,21.4,0.0,58.4,16.2,998.0,9.7,8.0,Clear/Sunny
Cairo,2020-04-13,Egypt,30.04,31.23,28.4,17.5,20.8,0.1,92.4,11.3,1009.0,10.0,6.6,Cloudy
Cairo,2020-04-14,Egypt,30.04,31.23,28.3,16.7,23.2,0.2,81.8,13.7,1007.5,10.0,6.1,Cloudy
Cairo,2020-04-15,Egypt,30.04,31.23,28.1,15.4,23.2,0.0,63.1,18.9,1015.5,8.6,6.0,Clear/Sunny
Cairo,2020-04-16,Egypt,30.04,31.23,28.1,17.6,22.9,0.0,64.9,15.5,1006.5,9.9,7.4,Clear/Sunny
Cairo,2020-04-17,Egypt,30.04,31.23,27.4,17.5,23.7,0.2,71.0,10.9,1008.4,10.0,5.8,Clear/Sunny
Cairo,2020-04-18,Egypt,30.04,31.23,27.7,19.5,22.6,0.4,76.8,16.4,1011.3,10.0,8.2,Clear/Sunny
Cairo,2020-04-19,Egypt,30.04,31.23,27.6,19.8,22.2,0.0,76.5,11.1,1010.5,9.5,4.4,Clear/Sunny
Cairo,2020-04-20,Egypt,30.04,31.23,28.9,19.7,22.3,0.0,80.4,12.6,1027.8,10.0,6.3,Cloudy
Cairo,2020-04-21,Egypt,30.04,31.23,27.2,19.1,25.1,0.0,62.1,22.2,1008.5,9.8,5.7,Clear/Sunny
Cairo,2020-04-22,Egypt,30.04,31.23,29.6,18.7,23.3,0.0,75.0,16.3,1019.6,10.0,6.2,Clear/Sunny
Cairo,2020-04-23,Egypt,30.04,31.23,30.0,18.1,23.6,1.0,78.5,21.2,1004.9,9.8,4.4,Clear/Sunny
Cairo,2020-04-24,Egypt,30.04,31.23,28.1,18.3,24.4,0.0,71.2,19.7,1019.4,10.0,6.0,Clear/Sunny
Cairo,2020-04-25,Egypt,30.04,31.23,28.8,20.6,24.0,0.4,63.0,15.6,1005.9,9.1,6.8,Clear/Sunny
Cairo,2020-04-26,Egypt,30.04,31.23,28.3,21.0,25.3,0.0,72.0,17.6,1016.6,10.0,8.0,Clear/Sunny
Cairo,2020-04-27,Egypt,30.04,31.23,31.0,20.3,23.8,0.0,65.1,14.6,1023.2,9.0,6.3,Clear/Sunny
Cairo,2020-04-28,Egypt,30.04,31.23,29.9,19.1,24.2,0.4,62.7,13.6,1002.1,9.1,7.7,Clear/Sunny
Cairo,2020-04-29,Egypt,30.04,31.23,30.2,19.3,24.2,0.0,80.9,20.5,1029.6,9.1,6.8,Cloudy
Cairo,2020-04-30,Egypt,30.04,31.23,31.4,18.8,24.9,0.0,76.7,13.9,997.8,10.0,6.7,Clear/Sunny
Cairo,2020-05-01,Egypt,30.04,31.23,31.5,20.8,26.0,0.0,83.4,19.6,1006.8,9.8,6.7,Cloudy
Cairo,2020-05-02,Egypt,30.04,31.23,29.1,20.7,25.4,0.0,67.5,9.8,1009.8,8.7,8.4,Clear/Sunny
Cairo,2020-05-03,Egypt,30.04,31.23,30.7,19.4,26.1,0.0,69.7,18.7,1003.6,10.0,6.0,Clear/Sunny
Cairo,2020-05-04,Egypt,30.04,31.23,30.6,20.4,24.1,0.0,68.5,10.1,1012.0,10.0,7.5,Clear/Sunny
Cairo,2020-05-05,Egypt,30.04,31.23,28.9,21.0,27.8,0.1,73.6,13.0,1019.3,10.0,7.6,Clear/Sunny
Cairo,2020-05-06,Egypt,30.04,31.23,31.6,19.7,27.5,0.0,74.0,16.1,1004.2,8.8,8.1,Clear/Sunny
Cairo,2020-05-07,Egypt,30.04,31.23,30.4,21.0,26.0,0.0,54.9,9.5,1022.6,9.4,8.1,Clear/Sunny
Cairo,2020-05-08,Egypt,30.04,31.23,30.2,21.7,26.4,0.0,72.8,12.6,1023.0,10.0,8.5,Clear/Sunny
Cairo,2020-05-09,Egypt,30.04,31.23,29.6,21.9,25.3,0.4,59.8,8.5,1020.4,8.5,7.5,Clear/Sunny
Cairo,2020-05-10,Egypt,30.04,31.23,33.3,23.2,25.8,0.0,68.1,1.8,1033.9,8.4,9.3,Clear/Sunny
Cairo,2020-05-11,Egypt,30.04,31.23,31.8,19.5,25.3,0.0,81.9,14.1,1026.5,10.0,9.4,Cloudy
Cairo,2020-05-12,Egypt,30.04,31.23,30.5,22.1,27.5,0.0,66.3,12.9,1005.3,8.8,8.7,Clear/Sunny
Cairo,2020-05-13,Egypt,30.04,31.23,33.3,23.1,26.6,0.0,67.3,8.0,1011.9,10.0,9.3,Clear/Sunny
Cairo,2020-05-14,Egypt,30.04,31.23,33.2,22.4,26.3,0.0,86.1,24.1,1014.0,10.0,8.4,Cloudy
Cairo,2020-05-15,Egypt,30.04,31.23,33.9,22.2,27.8,0.0,93.0,16.5,1020.3,10.0,9.4,Cloudy
Cairo,2020-05-16,Egypt,30.04,31.23,32.0,22.2,26.8,0.0,78.9,17.1,1008.9,10.0,8.0,Clear/Sunny
Cairo,2020-05-17,Egypt,30.04,31.23,33.9,24.2,28.9,0.0,85.3,19.7,1012.0,10.0,7.8,Cloudy
Cairo,2020-05-18,Egypt,30.04,31.23,34.3,23.1,28.0,0.0,78.7,15.8,1010.0,9.4,6.5,Clear/Sunny
Cairo,2020-05-19,Egypt,30.04,31.23,34.3,23.8,27.4,0.3,79.8,7.8,1008.6,9.9,8.8,Clear/Sunny
Cairo,2020-05-20,Egypt,30.04,31.23,33.0,21.9,27.6,0.0,81.3,8.5,1011.9,9.8,7.0,Cloudy
Cairo,2020-05-21,Egypt,30.04,31.23,34.4,24.8,27.8,0.5,74.8,24.3,1020.8,9.7,10.8,Clear/Sunny
Cairo,2020-05-22,Egypt,30.04,31.23,35.1,23.3,27.8,0.0,78.3,18.3,1009.6,9.8,7.4,Clear/Sunny
Cairo,2020-05-23,Egypt,30.04,31.23,31.8,24.0,27.7,0.0,82.0,18.9,1003.3,9.8,8.0,Cloudy
Cairo,2020-05-24,Egypt,30.04,31.23,34.4,21.7,27.8,0.0,69.6,15.9,1007.5,10.0,7.2,Clear/Sunny
Cairo,2020-05-25,Egypt,30.04,31.23,34.6,21.7,28.8,0.0,82.2,1.9,1011.6,10.0,7.5,Cloudy
Cairo,2020-05-26,Egypt,30.04,31.23,34.4,22.9,30.7,0.7,73.8,21.6,1009.9,8.8,7.8,Clear/Sunny
Cairo,2020-05-27,Egypt,30.04,31.23,35.0,23.3,27.1,0.0,73.5,9.7,1034.0,9.9,9.5,Clear/Sunny
Cairo,2020-05-28,Egypt,30.04,31.23,32.8,21.9,29.0,0.7,69.0,15.1,996.6,9.2,9.7,Clear/Sunny
Cairo,2020-05-29,Egypt,30.04,31.23,34.0,24.5,28.1,0.2,66.4,16.0,1015.8,8.3,8.4,Clear/Sunny
Cairo,2020-05-30,Egypt,30.04,31.23,33.3,24.1,30.0,0.4,80.0,26.8,1012.6,10.0,10.0,Cloudy
Cairo,2020-05-31,Egypt,30.04,31.23,33.6,24.0,30.6,1.5,71.3,13.3,1006.1,9.9,8.8,Clear/Sunny
Cairo,2020-06-01,Egypt,30.04,31.23,35.0,25.7,27.2,0.0,79.9,12.1,1009.7,10.0,9.2,Clear/Sunny
Cairo,2020-06-02,Egypt,30.04,31.23,34.2,23.2,30.5,0.0,79.0,11.6,1009.2,10.0,9.6,Clear/Sunny
Cairo,2020-06-03,Egypt,30.04,31.23,35.0,25.9,31.4,0.0,82.5,16.1,1008.1,10.0,9.5,Cloudy
Cairo,2020-06-04,Egypt,30.04,31.23,36.0,26.7,30.2,0.0,73.4,23.2,1030.3,10.0,7.6,Clear/Sunny
Cairo,2020-06-05,Egypt,30.04,31.23,34.5,25.2,30.4,0.0,84.3,19.1,1023.3,9.9,9.1,Cloudy
Cairo,2020-06-06,Egypt,30.04,31.23,33.0,25.0,28.6,1.0,89.0,13.8,1013.3,9.2,9.7,Cloudy
Cairo,2020-06-07,Egypt,30.04,31.23,36.7,25.8,31.1,0.3,90.0,23.5,1014.4,10.0,9.0,Cloudy
Cairo,2020-06-08,Egypt,30.04,31.23,34.1,24.2,30.5,0.0,74.7,18.5,1011.1,9.1,10.3,Clear/Sunny
Cairo,2020-06-09,Egypt,30.04,31.23,33.9,25.4,31.2,0.3,92.4,7.0,1018.0,9.1,9.6,Cloudy
Cairo,2020-06-10,Egypt,30.04,31.23,34.9,26.8,29.0,0.0,83.3,18.4,1001.5,9.1,10.4,Cloudy
Cairo,2020-06-11,Egypt,30.04,31.23,34.9,25.5,30.7,0.0,78.4,19.6,1014.2,10.0,9.3,Clear/Sunny
Cairo,2020-06-12,Egypt,30.04,31.23,34.8,27.0,29.6,0.0,75.6,16.5,1010.9,9.9,8.7,Clear/Sunny
Cairo,2020-06-13,Egypt,30.04,31.23,37.1,25.9,29.8,0.0,91.6,18.4,1010.7,10.0,8.6,Cloudy
Cairo,2020-06-14,Egypt,30.04,31.23,35.2,26.3,30.7,0.3,74.4,22.5,1023.7,9.8,9.6,Clear/Sunny
Cairo,2020-06-15,Egypt,30.04,31.23,35.2,27.5,29.7,0.3,75.3,9.2,1016.1,10.0,9.6,Clear/Sunny
Cairo,2020-06-16,Egypt,30.04,31.23,35.8,25.5,31.7,0.1,87.5,27.3,1011.3,8.1,10.1,Cloudy
Cairo,2020-06-17,Egypt,30.04,31.23,34.1,26.7,33.6,0.0,78.7,19.3,1005.0,10.0,9.4,Clear/Sunny
Cairo,2020-06-18,Egypt,30.04,31.23,34.2,27.7,32.0,0.0,82.1,11.6,1000.7,10.0,10.7,Cloudy
Cairo,2020-06-19,Egypt,30.04,31.23,35.3,24.7,31.8,0.0,84.9,22.6,1000.5,9.8,9.3,Cloudy
Cairo,2020-06-20,Egypt,30.04,31.23,35.4,24.6,33.2,0.0,91.4,10.8,1013.8,9.9,9.4,Cloudy
Cairo,2020-06-21,Egypt,30.04,31.23,37.1,25.9,30.0,0.5,80.9,20.1,1009.6,8.6,9.6,Cloudy
Cairo,2020-06-22,Egypt,30.04,31.23,35.9,26.9,31.3,0.0,79.0,14.5,1022.5,10.0,9.6,Clear/Sunny
Cairo,2020-06-23,Egypt,30.04,31.23,34.9,27.0,33.0,0.0,77.0,12.5,1018.9,9.2,9.2,Clear/Sunny
Cairo,2020-06-24,Egypt,30.04,31.23,37.2,27.8,32.7,0.0,75.4,20.5,1019.1,10.0,11.0,Clear/Sunny
Cairo,2020-06-25,Egypt,30.04,31.23,37.5,24.6,30.7,0.0,86.1,14.5,1017.3,10.0,9.2,Cloudy
Cairo,2020-06-26,Egypt,30.04,31.23,35.9,27.6,30.7,0.3,84.8,17.5,1008.5,10.0,10.3,Cloudy
Cairo,2020-06-27,Egypt,30.04,31.23,34.6,28.0,30.5,0.1,76.8,16.4,1023.4,10.0,12.0,Clear/Sunny
Cairo,2020-06-28,Egypt,30.04,31.23,35.8,28.3,31.7,0.0,83.9,25.4,1024.6,8.9,10.3,Cloudy
Cairo,2020-06-29,Egypt,30.04,31.23,35.3,26.9,32.7,0.0,98.3,17.3,1006.6,7.9,9.6,Cloudy
Cairo,2020-06-30,Egypt,30.04,31.23,38.0,27.9,30.0,0.0,75.4,18.4,1020.0,9.5,11.0,Extreme Heat
Cairo,2020-07-01,Egypt,30.04,31.23,37.6,27.3,32.5,0.0,77.5,22.5,1023.2,10.0,9.4,Clear/Sunny
Cairo,2020-07-02,Egypt,30.04,31.23,37.8,24.8,30.1,0.0,73.8,12.8,1022.5,9.5,10.0,Clear/Sunny
Cairo,2020-07-03,Egypt,30.04,31.23,36.3,26.6,32.3,0.1,95.8,9.0,1008.5,10.0,7.8,Cloudy
Cairo,2020-07-04,Egypt,30.04,31.23,34.9,24.9,31.0,0.1,92.7,20.6,1016.4,10.0,10.7,Cloudy
Cairo,2020-07-05,Egypt,30.04,31.23,38.0,28.1,32.1,0.4,92.5,9.7,1006.3,9.6,11.5,Cloudy
Cairo,2020-07-06,Egypt,30.04,31.23,37.7,28.2,30.5,0.4,80.4,13.2,996.5,8.4,8.8,Cloudy
Cairo,2020-07-07,Egypt,30.04,31.23,38.8,26.1,31.9,0.0,83.6,16.5,1007.4,10.0,10.8,Cloudy
Cairo,2020-07-08,Egypt,30.04,31.23,38.5,26.1,32.2,0.0,64.4,12.0,1013.8,10.0,10.1,Extreme Heat
Cairo,2020-07-09,Egypt,30.04,31.23,37.5,25.4,32.8,0.0,79.5,17.6,1012.7,9.2,10.4,Clear/Sunny
Cairo,2020-07-10,Egypt,30.04,31.23,38.2,28.5,32.6,0.0,87.5,23.5,1015.6,10.0,11.5,Cloudy
Cairo,2020-07-11,Egypt,30.04,31.23,38.1,29.0,31.8,0.7,74.3,9.9,1019.9,9.2,9.7,Extreme Heat
Cairo,2020-07-12,Egypt,30.04,31.23,35.3,26.4,31.5,0.3,78.9,17.5,1016.1,9.0,10.7,Clear/Sunny
Cairo,2020-07-13,Egypt,30.04,31.23,37.5,28.8,31.8,0.4,85.5,21.3,1024.1,10.0,10.4,Cloudy
Cairo,2020-07-14,Egypt,30.04,31.23,37.7,25.1,32.4,0.9,84.1,20.0,1007.6,8.3,10.8,Cloudy
Cairo,2020-07-15,Egypt,30.04,31.23,35.7,26.0,33.6,0.2,85.8,22.2,1018.3,10.0,11.4,Cloudy
Cairo,2020-07-16,Egypt,30.04,31.23,35.3,28.8,31.9,0.6,95.7,14.0,1016.4,8.6,9.6,Cloudy
Cairo,2020-07-17,Egypt,30.04,31.23,36.2,25.9,32.8,0.0,80.9,16.9,1013.5,10.0,8.7,Cloudy
Cairo,2020-07-18,Egypt,30.04,31.23,37.0,27.2,31.7,0.0,77.7,18.8,1012.9,8.9,8.7,Clear/Sunny
Cairo,2020-07-19,Egypt,30.04,31.23,37.3,28.1,31.2,0.0,98.3,18.4,1031.3,10.0,9.2,Cloudy
Cairo,2020-07-20,Egypt,30.04,31.23,37.5,27.4,31.9,0.0,73.6,19.0,1030.2,9.2,6.5,Clear/Sunny
Cairo,2020-07-21,Egypt,30.04,31.23,35.1,25.9,32.2,0.3,80.4,18.1,1009.2,9.5,9.4,Cloudy
Cairo,2020-07-22,Egypt,30.04,31.23,35.3,25.3,32.0,0.3,92.4,6.4,1020.9,8.4,10.2,Cloudy
Cairo,2020-07-23,Egypt,30.04,31.23,38.0,27.7,31.7,0.0,96.3,17.2,1009.7,10.0,10.5,Cloudy
Cairo,2020-07-24,Egypt,30.04,31.23,35.6,27.6,33.7,0.0,82.1,17.5,1020.0,9.0,10.5,Cloudy
Cairo,2020-07-25,Egypt,30.04,31.23,37.5,25.6,31.6,1.4,86.0,18.6,1000.7,8.3,9.2,Cloudy
Cairo,2020-07-26,Egypt,30.04,31.23,37.5,27.3,30.2,0.0,74.5,15.4,1017.8,9.5,9.0,Clear/Sunny
Cairo,2020-07-27,Egypt,30.04,31.23,37.3,27.7,31.8,0.0,87.3,11.5,1003.3,8.6,9.0,Cloudy
Cairo,2020-07-28,Egypt,30.04,31.23,36.0,25.7,33.9,0.1,86.3,11.5,1001.6,10.0,11.7,Cloudy
Cairo,2020-07-29,Egypt,30.04,31.23,35.0,25.0,31.5,0.0,82.4,10.5,1012.3,10.0,10.1,Cloudy
Cairo,2020-07-30,Egypt,30.04,31.23,35.6,27.3,32.7,0.1,74.4,11.4,1024.8,8.0,9.0,Clear/Sunny
Cairo,2020-07-31,Egypt,30.04,31.23,37.3,27.7,31.4,0.0,90.4,16.6,1010.2,10.0,9.7,Cloudy
Cairo,2020-08-01,Egypt,30.04,31.23,38.0,28.0,32.1,0.0,76.1,17.1,1013.9,9.9,8.9,Extreme Heat
Cairo,2020-08-02,Egypt,30.04,31.23,34.7,24.5,33.1,0.0,68.1,12.3,1013.5,9.6,8.0,Clear/Sunny
Cairo,2020-08-03,Egypt,30.04,31.23,37.7,26.5,32.0,0.0,72.8,11.6,1013.3,9.8,7.7,Clear/Sunny
Cairo,2020-08-04,Egypt,30.04,31.23,36.2,26.6,33.3,0.0,68.3,19.7,1004.0,8.0,10.9,Clear/Sunny
